Plot__url,Plot__Price,Plot__Beds,Build__Area,Plot__Area,Plot__DESC,Plot__Area_Cents,Price_per_sqft,Price_per_cent,Total_Area,Build_to_Plot_Ratio,Standardized_Location_Name,Notes
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-trivandrum-2000-sq-ft-r6-spid-R43410971,6800000.0,4.0,2000.0,2613.0,"Independent home easily accessible quality construction, branded fittings & fixtures, ready to move in Constructed for own use selling as owner has settled elsewhere Vellayini fresh water lake is just about 500 meters from this property All amenities near by - School, hospital, market Pollution free location. The property is easily accessible from both kakkamoola jn and vellayini lake side road",5.9986225895316805,2602.372751626483,1133593.570608496,4613.0,0.7654037504783774,kakkamoola,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-parottukonam-trivandrum-1000-sq-ft-spid-P65497460,13000000.0,3.0,1000.0,2178.0,"5 cents land, roadside property with cellar floor house of 1000 sqft, for sale @ plot 21, tilak nagar, parottukonam. (Parattukonam to kariyam rd), trivandrum.",5.0,5968.778696051423,2600000.0,3178.0,0.4591368227731864,parottukonam,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-trivandrum-4792-sq-ft-r2-spid-J59748108,4800000.0,3.0,1100.0,4791.0,"Sale of 11cent land with 3 bhk house of 1100 sq ft.. Built on chudu katta & floor is vitrified tile, ready to occupy. Contact for any query (Owner). House situvated at moongod to manali root, road side. Just 500 meter from moongod junction.",10.99862258953168,1001.8785222291796,436418.2842830307,5891.0,0.229597161344187,moongod,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kazhakuttam-trivandrum-2200-sq-ft-spid-T76791083,9000000.0,4.0,2200.0,2613.0,600m from mc road. 1 km from kinfra. 5 km from technopark.,5.9986225895316805,3444.316877152698,1500344.4316877152,4813.0,0.8419441255262151,kazhakkoottam,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vettamukku-trivandrum-3000-sq-ft-spid-M76362011,26500000.0,4.0,3000.0,5000.0,"Brand new posh house for sale in trivandrum Location - Vettamukku, Near ptp nagar Land area",11.47842056932966,5300.0,2308680.0000000005,8000.0,0.6,vettamukku,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kazhakootam-trivandrum-2000-sq-ft-spid-W76916961,14800000.0,4.0,2000.0,4000.0,6.25 cent 2000 sqft 4 bhk house Red bricks house 500 meters from main road,9.182736455463727,3700.0,1611720.0000000002,6000.0,0.5,kazhakkoottam,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kariavattom-trivandrum-1835-sq-ft-spid-J76819845,8200000.0,3.0,1835.0,2600.0,4.1 cent 1835 sqft 3 bhk house Wardrobes done in all bedroom 400 meters from pullanivila junction,5.968778696051423,3153.846153846154,1373815.3846153847,4435.0,0.7057692307692308,karyavattom,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kariavattom-trivandrum-1742-sq-ft-spid-A76041169,8000000.0,3.0,1450.0,1742.0,"1450 sqft villas for sale in kariyavattom, chenkottukonam.",3.999081726354453,4592.422502870264,2000459.2422502872,3192.0,0.8323765786452354,karyavattom,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kazhakuttam-trivandrum-5227-sq-ft-spid-Z76540097,16000000.0,4.0,2850.0,5227.0,2850sqft red brick house just 100m away from national highway.,11.999540863177224,3061.029271092405,1333384.3504878518,8077.0,0.5452458389133346,kazhakkoottam,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kazhakootam-trivandrum-1950-sq-ft-r1-spid-E75619833,15500000.0,3.0,1950.0,2613.0,"The perfect combination of comfort and style, specifically designed to suit your requirements and conveniences in 6 cents of land. This eco-Friendly villa is just a stones throw away from all the urban conveniences.",5.9986225895316805,5931.879066207424,2583926.521239954,4563.0,0.746268656716418,kazhakkoottam,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-menamkulam-trivandrum-1830-sq-ft-spid-O76290525,7500000.0,3.0,1400.0,1829.0,"4.2 cents with 1400sqft house for sale in menamkulam,kazhakootom.",4.19880624426079,4100.601421541826,1786221.9792236194,3229.0,0.7654455986878076,menamkulam,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-chanthavila-trivandrum-1850-sq-ft-spid-S76864853,8500000.0,4.0,1850.0,1960.0,This property is situated very close to chanthavila kinfra it park with a walking distance of 1 km. 4kms to technopark. 4.5 cents of land 1850sqft house with 4 bedrooms attached. Borewell water. In a residential area. Neighborhood already occupied. Price is negotiable.,4.499540863177226,4336.734693877551,1889081.6326530613,3810.0,0.9438775510204082,chanthavila,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-thachottukavu-trivandrum-1400-sq-ft-spid-D77041661,4200000.0,3.0,1400.0,1740.0,"This project is located at moongodu, near thachottukavu.",3.9944903581267215,2413.793103448276,1051448.275862069,3140.0,0.8045977011494253,thachottukavu,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-mannanthala-trivandrum-1960-sq-ft-spid-M77041463,9000000.0,3.0,1600.0,1960.0,"It is an independent house located in an good residential area near aruviyode, mannanthala. The house is under construction now and will be ready by 2025 january.",4.499540863177226,4591.836734693878,2000204.0816326533,3560.0,0.8163265306122449,mannanthala,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kazhakootam-trivandrum-5-sq-ft-spid-G76517109,9600000.0,3.0,2200.0,2222.0,3 bhk 2200 sqft villa 5.1 cents Semi furnished,5.1010101010101,4320.4320432043205,1881980.1980198023,4422.0,0.99009900990099,kazhakkoottam,No anomalies detected.
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-pothencode-trivandrum-2500-sq-ft-spid-S76288301,10000000.0,5.0,2500.0,2744.0,"6 .3 cent 2500 sqft villa Pothencode and kattaikonam Ready to move We have 20 villas for sale in kattaikonam And chenkottukonam ,pothencode and chanthavila",6.299357208448117,3644.314868804665,1587463.556851312,5244.0,0.9110787172011662,pothencode,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-pothencode-trivandrum-2100-sq-ft-spid-E77102389,7500000.0,4.0,2100.0,4000.0,5.350 cent 2100 sqft 4 bedroom 12 x 13 ft bedroom 16 x 12 ft living room 4 bathroom 2 car parking West facing 200 meters from main road,9.182736455463727,1875.0,816750.0000000001,6100.0,0.525,pothencode,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-pothencode-trivandrum-1800-sq-ft-spid-C77102381,7000000.0,4.0,1800.0,3000.0,5 cent 1800 sqft 4 bedroom 12 x 13 ft bedroom 16 x 12 ft living room 4 bathroom 3 car parking East facing Smart switches 100 meters from main road,6.887052341597796,2333.333333333333,1016400.0,4800.0,0.6,pothencode,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-pothencode-trivandrum-1900-sq-ft-spid-X77102367,7500000.0,4.0,1900.0,4500.0,5.5 cent 1900 sqft 4 bedroom 12 x 13 ft bedroom 16 x 12 ft living room 4 bathroom 3 car parking East facing Smart switches 100 meters from main road,10.330578512396691,1666.6666666666667,726000.0000000001,6400.0,0.4222222222222222,pothencode,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-pothencode-trivandrum-1520-sq-ft-r1-spid-H75618725,6000000.0,3.0,1520.0,6000.0,5.75 cent 1519 sqft 3 bhk Modular kitchen 3 bathroom Well water 400 meters from main road 10 kms from technopark 5 kms from technocity Location : Pothencode Price : 60 lakhs,13.774104683195592,1000.0,435600.0,7520.0,0.2533333333333333,pothencode,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-chanthavila-trivandrum-1700-sq-ft-r2-spid-E74036243,8500000.0,4.0,1700.0,2500.0,4.25 cent 1700 sqft 4 bhk Modular kitchen 4 bathroom Well water 600 meters from main road Location : Chanthavila,5.739210284664829,3400.0,1481040.0000000002,4200.0,0.68,chanthavila,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-chanthavila-trivandrum-1800-sq-ft-r1-spid-K75769483,8800000.0,3.0,1800.0,2500.0,5 cent 1800 sqft 3 bhk Open well Sanitary items are fully jaquar Foundation done in pillar and beam All branded materials used 200 meters from chanthavila bypass main very near to st thomas school and college 350 meters from bus stop,5.739210284664829,3520.0,1533312.0000000002,4300.0,0.72,chanthavila,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-chanthavila-trivandrum-1500-sq-ft-r1-spid-V75711211,6800000.0,4.0,1500.0,2200.0,3.9 cent 1500 sqft 4 bhk 12 x 11 feet bedrooms 4 bathroom Semi furnished Modular kitchen Well water 300 km meters from main road,5.05050505050505,3090.909090909091,1346400.0,3700.0,0.6818181818181818,chanthavila,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kattaikonam-trivandrum-2000-sq-ft-r1-spid-Q75945195,8600000.0,4.0,2000.0,5500.0,5.5 cent 2000 sqft 4 bedroom Red bricks house 2 car parking East facing 12 x 13 feet bedrooms 400 meters from the main road,12.626262626262626,1563.6363636363635,681120.0,7500.0,0.3636363636363636,kattakkada,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-pothencode-trivandrum-1600-sq-ft-r1-spid-H75629493,6900000.0,3.0,1600.0,2500.0,4.1 cent 1600 sqft 3 bedroom 2 car parking East facing,5.739210284664829,2760.0,1202256.0000000002,4100.0,0.64,pothencode,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-chenkottukonam-trivandrum-1400-sq-ft-r1-spid-J75752271,7500000.0,3.0,1400.0,2200.0,3.25 cent 1400 sqft 3 bhk Column pillar construction Team wood used with mrf polish 12 x 11 feet bedrooms 3 bathroom Semi furnished Jaguar sanitary ware used Kwa water available 600 meters from main road,5.05050505050505,3409.090909090909,1485000.0,3600.0,0.6363636363636364,chenkottukonam,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kattaikonam-trivandrum-1750-sq-ft-r1-spid-C75945377,8000000.0,4.0,1750.0,4500.0,4.5 cent 1750 sqft 4 bedroom 2 car parking East facing 12 x 11 feet bedrooms 400 meters from the main road,10.330578512396691,1777.7777777777778,774400.0000000001,6250.0,0.3888888888888889,kattakkada,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kariavattom-trivandrum-1900-sq-ft-r1-spid-E75974983,8000000.0,3.0,1900.0,2500.0,4.5 cent 1900 sqft 3 bhk house Wardrobes done in all bedroom 300 meters from main road,5.739210284664829,3200.0,1393920.0000000002,4400.0,0.76,karyavattom,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-pothencode-trivandrum-1450-sq-ft-spid-R76981497,5700000.0,3.0,1450.0,2500.0,4.6 cent 1450 sqft 3 bhk 800 meters from main road. Modular kitchen done. Car porch available. 4 kms from technocity. 12 kms from technopark. Easy access to main road. All branded materials used for construction. Already families living nearby. Private compound with more than 10 villas already constructed and families living.,5.739210284664829,2280.0,993168.0,3950.0,0.58,pothencode,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vattiyoorkavu-trivandrum-1960-sq-ft-spid-E77001315,7300000.0,3.0,1600.0,1960.0,Vattiyoorkkavu vellaikkadavu 4.5 cents 1600sqf 3 bhk 2 car parking new house at 73 lakhs only,4.499540863177226,3724.4897959183672,1622387.755102041,3560.0,0.8163265306122449,vattiyoorkavu,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vattiyoorkavu-trivandrum-2505-sq-ft-spid-U76914303,11000000.0,4.0,2000.0,2504.0,Vattiyoorkavu 5.75 cents 2000 sqf 4 bhk all attached 2 kitchen 2 work area used for two separate family or single 3 years old house with 3 car parking at 110 lakhs only,5.748393021120293,4392.97124600639,1913578.274760384,4504.0,0.7987220447284346,vattiyoorkavu,No anomalies detected.
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-pettah-trivandrum-3136-sq-ft-spid-U76735725,18500000.0,5.0,2780.0,3136.0,"Pettah palkulangara 2 storey building in 7.2 cents,construction completed in 2014.Ground floor 3bhk, 1st floor 2bhk,tiled floors,area 2780 sq.Ft.Pipeline gas in both floors.Car porch,sun roof at 1.85 crore.",7.1992653810835625,5899.234693877551,2569706.6326530613,5916.0,0.8864795918367347,pettah,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-trivandrum-2178-sq-ft-spid-F76735639,8500000.0,3.0,1650.0,2178.0,Vattiyoorkkavu kulasekharam 5 cent 1650 sqf 3 bhk 4 years old house at 85 lakhs only,5.0,3902.662993572085,1700000.0,3828.0,0.7575757575757576,vattiyoorkavu,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-trivandrum-1960-sq-ft-spid-V76735565,8500000.0,3.0,1700.0,1960.0,Vattiyoorkkavu munnamude 4.5 cents 1700 sqf 3 bhk new house at 85 lakhs only,4.499540863177226,4336.734693877551,1889081.6326530613,3660.0,0.8673469387755102,vattiyoorkavu,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vattiyoorkavu-trivandrum-2100-sq-ft-spid-L76047401,8600000.0,4.0,2100.0,2287.0,Property just opposite to polytechnic Form main road 450 meter 7 years old Redbrick 4 rooms 3 bedroom attached 1 study room 2100 sqft 5.25 cents 86 lakhs slightly negotiable,5.250229568411386,3760.384783559248,1638023.6117184083,4387.0,0.9182334936598164,vattiyoorkavu,No anomalies detected.
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-peroorkada-trivandrum-3920-sq-ft-spid-U76222835,26500000.0,5.0,3920.0,3920.0,Peroorkada 9 cent 4000 sqf 5 bhk all attached posh house with 5 or more big car parking posh house at 265 lakhs only,8.999081726354452,6760.2040816326535,2944744.897959184,7840.0,1.0,peroorkada,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vazhayila-trivandrum-1800-sq-ft-spid-W77095331,4700000.0,3.0,1526.0,1526.0,Id-S 207567 residential 3 cent land with 1400 sqft 3 bhk 3 bath attached house for sale at mannanthala . 350 mtr from main road. The price expected is rs.47 lac . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit.,3.503213957759412,3079.9475753604197,1341625.1638269988,3052.0,1.0,vazhayila,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-maruthoor-trivandrum-2000-sq-ft-spid-E77081681,10500000.0,3.0,2000.0,2071.0,Id-K 211235 villa 4.75 cent land with 1850 sqft 3bhk 3bath attached for sale at mannanthala maruthoor road .400 mtr from main road. The price expected is rs 1.05 cr . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit.,4.754361799816345,5070.014485755673,2208498.309995172,4071.0,0.9657170449058424,maruthoor,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-parottukonam-trivandrum-2500-sq-ft-spid-Q77009897,10500000.0,3.0,2071.0,2071.0,Id-K 210803 fully furnished 3 bhk 3 bath attached 2000 sqft house for sale at parottukonam .The price expected is rs 1.05 cr. Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit.,4.754361799816345,5070.014485755673,2208498.309995172,4142.0,1.0,parottukonam,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-mukkola-trivandrum-1307-sq-ft-spid-C76553899,7000000.0,3.0,1306.0,1306.0,Id-K202235 residential 3 cent land with 1400 sqft 3 bhk 3 bath attached house for sale at mukkola st thomas school 400 mtr from main road. Lorry site .The price expected is rs 70 lac . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit.,2.998163452708907,5359.8774885145485,2334762.6339969374,2612.0,1.0,mukkola,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-paruthippara-trivandrum-2178-sq-ft-spid-D76551751,13000000.0,4.0,2250.0,2396.0,Id-K199760 brand new 5.5 cent 2250 sqft 4 bhk 4 bath attached house for sale at paruthipara pananvila. The price expected is rs. 1 30 cr . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site.,5.500459136822773,5425.709515859767,2363439.0651085144,4646.0,0.9390651085141904,paruthippara,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-mukkola-trivandrum-1307-sq-ft-spid-T76235303,10000000.0,3.0,1400.0,1524.0,Id-K208347 residential 3.5 cent land with 1400 sqft 3 bhk 3 bath attached house for sale at mukkola st thomas. 350 mtr from main road. The price expected is rs 1. Cr . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit.,3.49862258953168,6561.679790026246,2858267.716535433,2924.0,0.9186351706036744,mukkola,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-chanthavila-trivandrum-2200-sq-ft-spid-S76917259,9500000.0,4.0,2200.0,4000.0,6 cent 2200 sqft 3 bhk house Wardrobes done in all bedroom 300 meters from main road,9.182736455463727,2375.0,1034550.0,6200.0,0.55,chanthavila,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kariavattom-trivandrum-1650-sq-ft-spid-F76819835,7500000.0,3.0,1650.0,2500.0,4 cent 1650 sqft 3 bhk house Wardrobes done in all bedroom 400 meters from pullanivila junction,5.739210284664829,3000.0,1306800.0000000002,4150.0,0.66,karyavattom,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-mannanthala-trivandrum-3350-sq-ft-spid-F76379341,17500000.0,4.0,3350.0,3488.0,Id-K209111 furnished 8 cent land with 3300 sqft 4 bhk 2 bed ac 4 bath attached house for sale at mannanthala . East facing lorry site . 350 mtr from main road. The price expected is rs 1.75 cr . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit.,8.007346189164371,5017.201834862385,2185493.119266055,6838.0,0.9604357798165136,mannanthala,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-punnakkamughal-trivandrum-1307-sq-ft-spid-P76468959,6000000.0,3.0,1306.0,1306.0,Id-Km208923 brand new 1350 sqft 3 bhk 3 bath attached house for sale at vijayamohini mill punnakkamugal . The price expected is rs. 60 lac . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site.,2.998163452708907,4594.180704441042,2001225.1148545176,2612.0,1.0,punnamoodu,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-nalanchira-trivandrum-1744-sq-ft-spid-C77049753,9000000.0,3.0,1600.0,1744.0,Id-K206598 residential 4 cent land with 1600 sqft 3 bhk 3 bath attached house for sale at nalanchira .The price expected is rs 90 lac .Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit,4.003673094582186,5160.5504587155965,2247935.779816514,3344.0,0.9174311926605504,nalanchira,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-pattom-trivandrum-2614-sq-ft-spid-H76632679,12000000.0,4.0,2300.0,2613.0,"Brand new house for sale at muttada near pattom, trivandrum. 5.500 cents land and 2300 sqft premium quality house with 3 car parking. 1.20 cr negotiable",5.9986225895316805,4592.422502870264,2000459.242250287,4913.0,0.880214313050134,pattom,No anomalies detected.
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-peringammala-trivandrum-2000-sq-ft-spid-J76959557,6800000.0,5.0,2000.0,3049.0,Urgent sale price is negotiable Can park upto 3 car Peirngammala junction only 300 m,6.999540863177226,2230.239422761561,971492.292554936,5049.0,0.6559527714004592,peringammala,No anomalies detected.
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-kazhakootam-trivandrum-1700-sq-ft-spid-C76898613,8200000.0,2.0,1700.0,1742.0,"East facing luxury contemporary 1700 sq ft house just 150 meters from highway Powerful red brick construction 4 cent High residential area Top / good quality materials used Wood used : Teak and plavu Attractive interior designing Good engineering works Two car parking space Price : Rs. 82,00,000/- (Negotiable)",3.999081726354453,4707.23306544202,2050470.7233065444,3442.0,0.9758897818599312,kazhakkoottam,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vattiyoorkavu-trivandrum-2350-sq-ft-spid-B76807433,15000000.0,4.0,2350.0,2787.0,Sparingly used house..In condition as new..Very close to all required amenities. Good locality residential area.,6.398071625344352,5382.1313240043055,2344456.404736276,5137.0,0.843200574094008,vattiyoorkavu,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-menamkulam-trivandrum-2178-sq-ft-spid-B76795307,6000000.0,3.0,1700.0,2178.0,"3 bhk new independent house/villa for sale in menamkulam, trivandrum",5.0,2754.8209366391184,1200000.0,3878.0,0.7805325987144169,menamkulam,No anomalies detected.
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-malayinkeezh-trivandrum-850-sq-ft-spid-W76785265,3000000.0,2.0,850.0,1306.0,"Malayinkeezh, 3 , kwa Biogas available",2.998163452708907,2297.090352220521,1000612.5574272588,2156.0,0.6508422664624809,malayinkeezh,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-poojappura-trivandrum-3158-sq-ft-spid-C76784759,15000000.0,4.0,2900.0,3158.0,Poojappura 300 mts from main road 7.25 cent 2900sqf 4 bhk all attached 12 years old posh house with 3 carparking at 150 lakhs only,7.249770431588613,4749.8416719442685,2069031.0322989237,6058.0,0.9183027232425586,poojappura,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kowdiar-trivandrum-1851-sq-ft-spid-K76735875,6000000.0,3.0,1600.0,1851.0,Kowdiar 300 meters 2-Wheeler access 4.25 cents 1600 sqf 3 bhk all attached house at 60 lakhs only,4.24931129476584,3241.4910858995136,1411993.5170178283,3451.0,0.864397622906537,kowdiar,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kazhakootam-trivandrum-1700-sq-ft-spid-E76729081,7500000.0,3.0,1700.0,1742.0,"The property comes with 4 cents and 1700 sqft Semi furnished 250 m from main road Walkable distances to schools,colleges,hospitals,markets... Price-75 lakhs(Negotiable",3.999081726354453,4305.3960964408725,1875430.5396096443,3442.0,0.9758897818599312,kazhakkoottam,No anomalies detected.
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kazhakuttam-trivandrum-2200-sq-ft-spid-W76718517,9700000.0,4.0,2178.0,2178.0,"5 cent,2200 sq, 4 bhk, work area available in both floors, well water, 2 car parking space, posh residential area,modular kitchen, near schools, hospitals, banks, just 250 m from mc road.",5.0,4453.627180899908,1940000.0,4356.0,1.0,kazhakkoottam,No anomalies detected.
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-kulathoor-trivandrum-1218-sq-ft-spid-K76705681,1911000.0,2.0,1218.0,2174.0,"Planning to buy an individual house in trivandrum. Then you should definitely check out this 2 bhk house for sale in kulathoor, a well-Planned and well-Connected locality in trivandrum. Containing 2 bedrooms, 2 bathrooms and 1 balcony, this independent house is spread over a super built up area of 2174 sq.Ft. This 2 bhk house comes attached with 1 open parking for your vehicle(s). This 1-5 years old property is available for immediate possession as the house is ready to move. It is a freehold property. The price of this spacious independent house is 19.11 lac.",4.990817263544536,879.0248390064397,382903.2198712052,3392.0,0.5602575896964122,kulathoor,No anomalies detected.
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-karakulam-trivandrum-2000-sq-ft-spid-Q76626949,7500000.0,5.0,1800.0,2000.0,"Red brick house, karakulam eanikkara thiruvananthapuram. 10kmr from tvm railway station 15kmr from air port",4.591368227731864,3750.0,1633500.0000000002,3800.0,0.9,karakulam,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kazhakootam-trivandrum-740520-sq-ft-spid-P76568181,7500000.0,3.0,1633.0,1633.0,"3bhk, 1700 sqft , near st thomas college chanthavila",3.748852157943067,4592.774035517453,2000612.3698714024,3266.0,1.0,kazhakkoottam,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-anugraha-peroorkada-trivandrum-1750-sq-ft-spid-B76559885,9500000.0,3.0,1750.0,2000.0,Peroorkada Near vazhayila 4 cent 1750 sqft 3 bhk 2 car parking Wide road frontage 247 water connection 3 phase connection Asking price 95 lakh Price negotiable. Brokers please excuses.,4.591368227731864,4750.0,2069100.0,3750.0,0.875,peroorkada,No anomalies detected.
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-mukkola-trivandrum-3485-sq-ft-spid-N76511957,7000000.0,2.0,1300.0,3484.0,Id-K208692 8 cent land with 1300 sqft 2 bhk 2 bath attached house for sale at mukkola maruthoor road 200 mtr from main road 1km from mukkola jn. The price expected is rs 70 lac . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit.,7.998163452708907,2009.1848450057405,875200.9184845006,4784.0,0.373134328358209,mukkola,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-thirumala-trivandrum-1307-sq-ft-spid-V76486581,6500000.0,3.0,1524.0,1524.0,Id-Km209036 newl 3.5 cent land with 1710 sqft 3 bhk 3 bath attached house for sale at kundamankadavu . East facing mini lorry site . The price expected is rs 65 lac . Kindly note id number for further discussion home loans available interested genuine parties may please call deeraa properties for more details and site visit.,3.49862258953168,4265.09186351706,1857874.015748032,3048.0,1.0,thirumala,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kazhakootam-trivandrum-1800-sq-ft-spid-N76479715,11000000.0,3.0,1800.0,2178.0,5 cent 1800 sqft 3 bhk And 5 cent 2000 sqft and 2250 sqft 4 bhk villas Prime location,5.0,5050.50505050505,2200000.0,3978.0,0.8264462809917356,kazhakkoottam,No anomalies detected.
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-nemom-trivandrum-900-sq-ft-spid-X76410829,5200000.0,3.0,900.0,1000.0,"This 3 bhk house for sale in nemom, a well planned locality in trivandrum, is ideal for a family that is looking for complete peace of mind. The property's proximity to landmarks like close to school, close to hospital and close to market makes it ideal property for families. The house has over super built up area of 1000 sq.Ft. And comes with 3 bedrooms, 3 bathrooms . Being a ready to move house, you can expect immediate possession of this 5-10 years old property. The nature of ownership of this independent house is freehold. The property is available for sale at a competitive price of 52 lac. All the modern amenities such as park will make life easier for you. Municipal corporation provides a regular supply of water to this residential house. The residential house is east-Facing. The floor of this independent house is beautifully designed using ceramic flooring, giving it an alluring look.",2.295684113865932,5200.0,2265120.0,1900.0,0.9,nemom,No anomalies detected.
